"IdCliente","Apellido","ScoringCrediticio","Pais","Genero","Edad","IdCuenta","BalanceCuenta","CantidadProductos","TarjetaCredito","Activo","SalarioEstimado","DejaBanco"
15703177,"Bell",654,"Francia","Femenino",35,8491,90865.8,1,1,1,86764.46,0
15622217,"Tu",538,"Francia","Femenino",38,3271,88758.95,2,0,0,28226.15,1
15682728,"Mathews",774,"Francia","Femenino",32,6390,0,2,0,0,114899.13,0
15792525,"Lei",628,"Alemania","Femenino",61,3439,97361.66,1,1,1,149922.38,1
15654096,"Johnston",779,"Alemania","Femenino",24,7144,122200.31,2,1,0,43705.56,0
15740602,"Boyle",674,"Alemania","Femenino",27,9514,111568.01,1,0,1,22026.18,0
15686345,"McCaffrey",828,"España","Masculino",34,2029,0,2,1,1,81853.98,0
15702464,"Ross",549,"Francia","Femenino",34,7478,0,2,0,0,139463.57,0
15726557,"Lai",638,"Francia","Femenino",42,2264,165679.92,1,0,0,32916.29,0
15608588,"Mackinlay",563,"Alemania","Masculino",41,10585,100520.92,1,1,1,19412.8,1
15681274,"Marshall",726,"España","Femenino",56,10715,105473.74,1,1,1,46044.7,0
15682618,"Jamieson",535,"Francia","Femenino",31,2075,111855.04,2,1,1,36278.89,0
15662578,"Dettmann",679,"Alemania","Masculino",35,4689,110245.13,1,1,1,178291.09,0
15753343,"Barry",523,"Francia","Femenino",28,4310,121164.11,1,1,1,59938.81,0
15630913,"Rosas",476,"España","Femenino",69,2982,105303.73,1,0,1,134260.34,0
15721507,"Pagan",713,"Francia","Femenino",32,8323,117094.02,1,0,0,149558.83,1
15673342,"K'ung",703,"Francia","Masculino",36,2780,0,2,1,0,108790.95,0
15696812,"Lazareva",586,"España","Masculino",42,6624,0,2,1,1,123410.23,0
15690925,"McIntosh",527,"España","Femenino",29,2857,27755.97,1,1,0,97468.44,1
15772650,"Longo",732,"Francia","Masculino",55,6883,136576.02,1,0,1,3268.17,1
15566891,"Kinder",584,"Alemania","Femenino",41,7904,88594.93,1,1,0,178997.89,0
15808971,"Lajoie",693,"España","Femenino",57,10940,0,2,1,1,135502.77,0
15599182,"Reynolds",597,"España","Femenino",33,9169,0,2,1,1,4700.66,0
15671804,"Wilding",648,"España","Masculino",36,5226,146943.38,2,1,1,130041.45,0
15570855,"Leonard",670,"Francia","Masculino",38,9262,0,2,1,1,77864.41,0
15668248,"Quinn",528,"Alemania","Femenino",62,5560,133201.17,1,0,0,168507.68,1
15754443,"Fadden",443,"Francia","Femenino",35,9708,108308,1,1,0,129031.19,1
15643903,"Yao",619,"Francia","Masculino",27,10764,154483.98,1,1,0,156394.74,0
15576256,"Yusupova",582,"Francia","Masculino",39,1350,0,2,1,1,129892.93,0
15786215,"Udinese",793,"Francia","Masculino",56,8714,119496.25,2,1,0,29880.99,0
15764195,"Newsom",519,"España","Masculino",39,3950,111900.14,1,1,1,97577.17,0
15586069,"Abernathy",560,"Francia","Femenino",30,9396,108883.29,1,1,0,27914.95,0
15657306,"Kershaw",567,"Francia","Femenino",47,10377,0,1,0,0,110900.43,1
15569430,"Burrows",704,"España","Femenino",36,9295,175509.8,2,1,0,152039.67,0
15805025,"Oster",636,"Francia","Femenino",45,4858,139859.23,1,1,1,108402.54,0
15743016,"MacDonald",602,"España","Femenino",22,2055,141604.76,1,1,0,30379.6,0
15601503,"Tokaryev",578,"España","Masculino",28,6630,0,2,0,0,6947.09,0
15651093,"Chien",707,"Francia","Femenino",55,3871,0,2,0,1,54409.48,0
15645637,"Huggins",798,"Alemania","Femenino",39,10179,119787.76,1,1,1,164248.33,0
15713370,"Hunter",657,"España","Masculino",36,4458,188241.05,2,0,0,183058.51,1
15642002,"Hayward",554,"Francia","Femenino",35,2783,117707.18,2,0,0,95277.15,1
15786014,"Ku",568,"Francia","Masculino",28,1904,145105.64,2,1,0,185489.11,0
15772479,"Napolitano",673,"Francia","Masculino",37,8961,0,2,0,0,163563.07,0
15591747,"Rossi",705,"Francia","Masculino",32,5234,0,2,0,0,129576.99,0
15570360,"Wan",641,"Francia","Femenino",35,4429,0,2,0,0,125986.18,0
15789874,"Wang",712,"Francia","Femenino",29,5136,87375.78,2,0,0,166194.53,0
15570970,"Han",647,"Francia","Femenino",42,7933,0,2,1,1,51362.82,0
15790763,"Trujillo",599,"España","Femenino",49,7204,0,2,1,0,111190.53,0
15762228,"Barnes",506,"España","Masculino",35,4065,110046.93,2,1,0,26318.73,0
15811742,"Jen",553,"España","Masculino",42,8348,0,2,1,0,7680.23,0
15803005,"Wallace",570,"Alemania","Femenino",57,7099,86568.75,1,0,1,103660.31,0
15638329,"Uspensky",522,"Alemania","Masculino",25,9556,111432.13,1,1,1,168683.57,0
15784736,"Jamieson",562,"Francia","Masculino",45,3080,136855.24,1,1,0,46864,0
15598782,"Pinto",755,"Alemania","Femenino",30,2475,154221.37,2,0,1,62688.55,0
15618774,"White",474,"Francia","Masculino",54,5713,0,1,1,0,108409.17,1
15799710,"Wei",739,"Francia","Masculino",37,2940,104960.46,1,0,1,80883.82,0
15724282,"Tsao",540,"Alemania","Masculino",44,1634,164113.04,2,1,1,12120.79,0
15671334,"Nixon",527,"Francia","Masculino",31,10094,0,1,1,0,169361.89,0
15621520,"Tang",783,"Alemania","Femenino",42,5387,139707.28,1,1,0,2150.22,0
15731744,"Carslaw",692,"Francia","Masculino",30,1489,0,2,0,1,130486.57,0
15643330,"Chukwuemeka",594,"Francia","Masculino",37,10307,0,2,0,1,95864.5,0
15807239,"Lung",664,"Francia","Femenino",34,10349,93920.47,1,0,0,179913.98,0
15804950,"Onyemauchechukwu",514,"Francia","Femenino",41,7196,0,2,1,1,3756.65,0
15777586,"Moss",784,"España","Femenino",42,9705,109052.04,2,1,0,6409.55,0
15669783,"Simpson",586,"Francia","Femenino",60,9808,47020.65,2,0,1,63241.21,1
15689288,"Folliero",630,"Francia","Femenino",26,9418,0,2,1,0,182612.38,0
15684934,"Rose",726,"Francia","Masculino",31,10008,0,2,1,1,106117.3,0
15629448,"Brady",632,"España","Masculino",38,1713,120599.21,1,1,0,92816.86,0
15691624,"Chidiebere",820,"Francia","Masculino",33,4398,132150.26,2,1,0,23067.97,0
15794204,"Manna",687,"Francia","Masculino",28,8306,108116.66,1,1,1,27411.19,0
15796764,"Bruno",684,"Alemania","Femenino",56,10896,127585.98,3,1,1,80593.49,1
15575748,"Conti",809,"Francia","Masculino",36,4901,68881.59,2,0,1,109135.11,0
15609928,"Johnston",850,"Alemania","Masculino",43,8775,129305.09,2,0,1,19244.58,0
15785869,"Pisano",718,"Francia","Femenino",25,1345,0,2,1,0,30380.12,0
15642202,"Whitfield",821,"Alemania","Femenino",37,3785,106453.53,2,0,1,127413,0
15664849,"Colon",573,"España","Masculino",46,8833,65269.23,1,0,1,189988.65,1
15801605,"Rizzo",626,"Francia","Femenino",39,9928,0,2,1,1,83295.09,0
15722991,"McGregor",567,"Francia","Masculino",54,9937,96402.96,1,0,0,52035.29,1
15648067,"Onwuamaeze",583,"Francia","Masculino",39,6895,129299.28,2,1,0,73107.6,0
15642162,"Ponce",603,"Alemania","Masculino",35,7381,123407.69,1,1,0,152541.89,1
15686957,"Piccio",553,"Alemania","Masculino",35,9547,158584.28,2,1,0,43640.16,0
15677804,"Aliyeva",783,"España","Masculino",38,4844,0,3,1,1,80178.54,1
15640627,"Wan",611,"España","Masculino",34,2462,0,2,1,0,170950.58,0
15697424,"Ku",597,"España","Femenino",30,4108,119370.11,1,1,1,182726.22,1
15801548,"Buckland",661,"Francia","Femenino",31,2502,144162.3,2,1,1,14490.79,0
15589572,"Otutodilichukwu",785,"España","Femenino",61,2193,129855.72,2,1,0,170214.82,1
15763665,"Y?",833,"Francia","Femenino",28,3597,136674.51,2,0,0,5278.78,0
15751336,"Yao",630,"España","Masculino",30,3402,0,2,0,1,10486.69,0
15716822,"Moen",646,"Francia","Masculino",30,2481,98014.74,1,1,1,12757.14,0
15742480,"Igwebuike",775,"Alemania","Masculino",36,2231,109949.05,2,0,1,71682.54,0
15640789,"Butler",711,"Francia","Masculino",38,8929,123345.85,1,1,0,141827.83,0
15619130,"Simpson",752,"Alemania","Femenino",37,10391,113291.05,2,1,1,132467.54,0
15713160,"Lin",669,"España","Masculino",25,8351,157228.61,2,1,0,124382.9,0
15740411,"Molle",636,"Alemania","Masculino",30,8448,141787.31,2,1,1,109685.61,0
15617507,"Wilson",530,"España","Femenino",36,6460,0,2,1,0,80619.09,0
15622833,"Mahon",835,"Alemania","Femenino",29,4043,130420.2,2,0,0,NA,0
15600337,"Dobie",661,"España","Masculino",42,1686,178820.91,1,0,0,29358.57,1
15677522,"Rossi",593,"Francia","Masculino",33,10569,0,2,0,0,9984.4,0
15623966,"Yermakov",578,"Francia","Femenino",35,9113,0,2,0,1,26389.92,0
15718667,"T'ien",621,"Francia","Masculino",35,9723,87619.29,1,1,0,143.34,0
15603749,"Galkina",564,"Francia","Femenino",53,9123,45472.28,1,1,1,41055.71,1
15569571,"Davydova",584,"Alemania","Femenino",46,3540,87361.02,2,1,0,120376.87,1
15749807,"Graham",516,"España","Femenino",31,9342,0,2,1,0,124202.26,0
15717290,"Onyekaozulu",688,"Alemania","Masculino",41,5375,112871.19,2,0,1,65520.74,0
15726358,"Chiemenam",681,"Francia","Masculino",34,3970,0,2,0,0,130686.59,0
15584113,"Pratt",823,"Alemania","Femenino",53,6020,124954.94,1,0,1,131259.6,1
15729956,"Akabueze",726,"España","Femenino",26,2473,80780.16,1,1,1,19225.85,0
15621031,"Mofflin",761,"España","Masculino",27,4975,0,2,1,0,63297.7,0
15763171,"Hu",650,"Alemania","Femenino",25,3300,114330.95,1,1,1,25325.07,0
15633059,"Fanucci",413,"Francia","Masculino",34,1100,0,2,0,0,6534.18,0
15693926,"Pan",670,"España","Masculino",37,10354,178742.71,1,1,1,194493.57,0
15651336,"Chidiebere",756,"Francia","Femenino",32,10671,0,2,1,0,147040.25,0
15719579,"McIntosh",670,"Alemania","Femenino",33,4891,84521.48,2,0,1,198017.05,0
15679307,"Kazantseva",559,NA,"Femenino",43,7623,0,1,0,1,86634.3,0
15785042,"Hsiung",488,"Francia","Femenino",31,7141,97588.6,1,0,0,124210.53,0
15627232,"Jibunoh",608,"Alemania","Masculino",44,2368,114203.47,1,1,1,77830.36,1
15727021,"Obialo",727,"Alemania","Femenino",30,3559,119027.28,2,1,1,137903.54,0
15597957,"Rahman",614,"España","Masculino",66,9095,0,2,0,1,180082.7,0
15589754,"Malloy",652,"Alemania","Masculino",45,2153,151421.44,1,0,1,115333.43,0
15649297,"T'ang",605,"Francia","Femenino",62,9386,111065.93,2,0,1,125660.99,0
15639788,"Yuan",577,"Francia","Femenino",39,1830,0,2,1,0,10553.31,0
15794792,"Golubev",612,"Francia","Femenino",31,4945,117989.76,1,1,1,54129.86,0
15738248,"Lo",662,"Francia","Femenino",37,5547,0,2,1,0,151871.84,0
15714355,"Sinclair",775,"Alemania","Masculino",32,5139,121669.23,1,0,1,125898.39,0
15640059,"Smith",606,"Francia","Masculino",40,1746,0,2,1,1,70899.27,0
15645103,"Su",812,"Alemania","Masculino",25,2049,54817.55,1,1,0,131660.31,0
15775892,"Caldwell",748,"España","Femenino",23,4966,85600.08,1,0,0,134077.71,0
15707322,"Nnamdi",779,"Francia","Femenino",48,6413,115290.27,1,0,0,98912.69,1
15770567,"Ruiz",557,"Francia","Femenino",32,10517,123502.53,1,1,1,69826.8,0
15762821,"Udinese",721,"España","Masculino",33,5082,0,2,0,1,117626.9,0
15638257,"P'an",682,"España","Femenino",54,6409,83102.72,2,1,1,54132.93,0
15650288,"Summers",634,"Alemania","Masculino",35,1712,116269.01,1,1,0,129964.94,0
15641122,"Wei",684,"Francia","Masculino",30,1162,0,2,1,0,83473.82,0
15740175,"Raynor",732,"Alemania","Femenino",42,5285,118889.66,2,0,0,87422.15,0
15589869,"Tang",437,"Francia","Masculino",49,5889,111634.29,2,0,1,166440.32,0
15748608,"Trentini",612,"Alemania","Masculino",42,6476,141927.1,1,1,1,43018.98,0
15759250,"Barnett",745,"Alemania","Masculino",51,6285,99183.9,1,1,1,28922.25,0
15718789,"Brigstocke",604,"Francia","Masculino",30,4997,0,2,1,0,75786.55,0
15741745,"Lane",757,"Francia","Masculino",28,4586,120911.75,2,1,1,131249.46,0
15715715,"Artyomova",799,"España","Masculino",38,9156,0,2,1,1,59297.34,0
15749177,"Maslow",730,"España","Femenino",52,2552,0,2,0,1,122398.84,0
15721730,"Amechi",601,"España","Femenino",44,2732,0,2,1,0,58561.31,0
15668830,"Wan",650,"España","Masculino",24,8101,108881.73,1,1,0,104492.83,0
15792388,"Li",645,"Francia","Femenino",48,1903,90612.34,1,1,1,149139.13,0
15624781,"Mbanefo",672,"Francia","Femenino",34,2998,142151.75,2,1,1,168753.34,0
15578297,"Ebelegbulam",737,"Alemania","Femenino",43,3373,125537.38,1,1,0,138510.01,1
15607874,"Keane",687,"Francia","Masculino",38,9963,144450.58,1,0,1,137276.83,0
15601030,"Patel",777,"Alemania",NA,34,9074,96693.66,1,1,1,172618.52,0
15668521,"Jamieson",693,"Francia","Masculino",37,4288,0,2,1,1,82867.55,0
15798850,"Goddard",576,"Francia","Masculino",32,3945,0,2,1,0,4660.91,0
15721835,"Owen",791,"España","Masculino",25,4248,0,1,1,0,89666.28,0
15756070,"Greenwood",585,"España","Femenino",44,6736,0,2,0,1,101728.46,0
15632345,"Tuan",754,"Francia","Femenino",35,7346,0,2,1,0,44830.71,0
15607263,"McCartney",788,"Francia","Masculino",55,4646,0,1,0,1,13288.46,1
15784301,"Wang",850,"Francia","Masculino",42,3551,0,2,1,0,44165.84,0
15764170,"Pinto",647,"Alemania","Masculino",44,2798,93960.35,1,1,0,36579.53,1
15759140,"Long",682,"Francia","Femenino",64,4762,128306.7,1,0,1,66040.83,0
15709643,"Gray",675,"Francia","Masculino",32,9274,0,3,1,0,85901.09,0
15712807,"Robertson",556,"España","Masculino",46,9877,131764.96,1,1,1,108500.66,1
15690733,"Angelo",608,"España","Masculino",45,10474,0,2,0,0,36697.48,1
15793854,"Ahmed",723,"Francia","Masculino",42,2272,99095.73,1,1,1,17512.53,0
15779052,"Ballard",604,"Alemania","Femenino",25,1074,157780.84,2,1,1,58426.81,0
15590234,"De Luca",697,"Francia","Femenino",42,8537,0,1,1,0,1262.83,1
15802362,"Newland",550,"España","Masculino",45,5194,0,2,0,1,70399.71,0
15579062,"Chu",707,"Francia","Masculino",32,2409,0,2,0,0,30807.02,0
15784491,"Ho",725,"Francia","Femenino",31,7699,0,1,0,0,61326.43,0
15684696,"Lei",560,"España","Femenino",26,4633,116576.45,1,1,0,157567.37,0
15794916,"Pirogov",725,"Francia","Masculino",41,1863,113980.21,1,1,1,116704.25,0
15808283,"Kelly",647,"Francia","Femenino",33,6436,0,1,1,0,152323.04,0
15766044,"Cameron",642,"Alemania","Masculino",49,10235,120688.61,1,1,0,24770.22,1
15576126,"Young",649,"Francia","Femenino",41,3743,125785.23,1,1,1,70523.92,0
15595937,"Bruno",430,"Alemania","Masculino",36,4411,138992.48,2,0,0,122373.42,0
15736510,"Loggia",605,"España","Femenino",57,8249,0,3,1,0,66652.75,1
15721047,"Ansell",578,"Alemania","Masculino",37,7255,135650.88,1,1,0,199428.19,0
15672237,"Oluchi",633,"Francia","Masculino",25,10958,0,1,1,0,100598.98,0
15631800,"Pagnotto",474,"Francia","Masculino",37,4344,98431.37,1,0,0,75698.44,0
15696175,"Echezonachukwu",602,"Alemania","Masculino",35,10985,90602.42,2,1,1,51695.41,0
15642787,"Ijendu",572,"Francia","Masculino",37,3283,133043.66,1,0,0,111243.09,0
15805312,"Bellucci",607,"Francia","Masculino",45,2865,123859.6,1,0,1,113051.57,0
15748882,"Reid",714,"España","Masculino",29,9065,0,2,1,0,129192.55,0
15744607,"Martin",738,"Alemania","Masculino",43,1734,121152.05,2,1,0,64166.7,1
15665385,"Gibney",657,"Francia","Masculino",44,8880,76495.04,1,1,0,79071.89,0
15577905,"Hammond",660,"Francia","Masculino",34,9747,106486.66,2,0,1,182262.66,0
15611905,"Warlow-Davies",513,"España","Femenino",31,3571,174853.46,1,1,0,84238.63,0
15669342,"Ferri",731,"Alemania","Masculino",35,3355,127862.93,2,1,0,139083.7,0
15624188,"Chiu",712,"Francia","Femenino",33,1304,0,2,1,1,190686.16,0
15761043,"Macleod",632,"Alemania","Femenino",38,1512,86569.76,2,1,0,98090.91,0
15652835,"Liang",419,"España","Femenino",27,10408,121580.42,1,0,1,134720.51,0
15774393,"Ch'ien",694,"Francia","Femenino",30,1227,0,2,1,1,26960.31,0
15590094,"Nwachukwu",613,"Alemania","Masculino",38,8918,126265.88,2,0,0,15859.95,0
15645511,"Chukwudi",727,"España","Masculino",43,2341,97403.18,1,1,1,107415.02,1
15616213,"Levy",555,"Alemania","Femenino",51,7744,138214.5,1,1,0,198715.27,1
15678886,"Golubev",679,"Alemania","Masculino",38,2109,110555.37,2,1,0,46522.68,0
15622461,"Ndubuagha",562,"Francia","Femenino",51,9970,122822,2,0,0,32626.21,0
15735346,"Wallace",527,"Alemania","Femenino",41,6538,136733.24,1,1,1,57589.29,0
15683892,"Fraser",677,"Alemania","Femenino",26,7963,102395.79,1,1,0,119368.99,0
15788126,"Evans",689,"España","Femenino",38,1565,121021.05,1,1,1,12182.15,0
15679884,"Hs?eh",544,"Francia","Masculino",48,7913,78314.63,3,1,1,103713.93,1
15573456,"Cunningham",648,"España","Masculino",46,1393,127209,2,1,0,77405.95,1
15633944,"McKay",644,"España","Masculino",32,8288,136659.74,1,1,1,14187.78,0
15734085,"Crocker",465,"Alemania","Masculino",24,7846,117154.9,1,1,1,127744.02,0
15685564,"Nnamutaezinwa",748,"España","Masculino",35,7542,105492.53,1,1,1,150057.2,0
15589949,"Maclean",433,"España","Masculino",34,9484,152806.74,1,1,0,19687.99,0
15746422,"Muir",636,"Francia","Femenino",38,4044,0,1,1,0,45015.38,0
15791767,"Lucciano",769,"Francia","Femenino",26,2371,0,2,1,0,176843.53,0
15605134,"Bond",617,"Francia","Femenino",34,7106,131244.65,2,1,0,183229.02,0
15773709,"Hung",838,"España","Masculino",35,5701,0,2,0,1,197305.91,0
15748473,"Curnow",801,"Francia","Masculino",38,3842,0,2,1,0,66256.27,0
15625311,"Dickinson",589,"Alemania","Femenino",41,8381,92618.62,1,1,1,101178.85,0
15685372,"Azubuike",350,"España","Masculino",54,2632,152677.48,1,1,1,191973.49,1
15709928,"Niu",567,"España","Femenino",41,3323,0,2,1,0,3414.72,0
15724076,"Christie",815,"España","Femenino",57,6338,0,3,0,0,38941.44,1
15813140,"Taylor",543,"España","Masculino",41,10916,0,2,0,1,143980.29,0
15750684,"Jibunoh",719,"Francia","Femenino",42,3071,0,1,1,0,28465.86,1
15658614,"H?",565,"Alemania","Femenino",38,9376,145400.69,2,1,1,83844.79,0
15751788,"Johnson",850,"España","Masculino",28,3203,97408.03,1,1,1,175853.64,0
15664001,"Riddle",695,"Alemania","Femenino",53,5154,95231.91,1,0,0,70140.8,1
15780805,"Lu",585,"Francia","Femenino",35,9533,0,2,1,0,98621.04,1
15789413,"Fitzgerald",733,"Francia","Masculino",64,10734,0,2,1,1,75272.63,0
15569247,"Mitchell",727,"España","Femenino",57,2140,109679.72,1,0,1,753.37,0
15567832,"Shih",550,"Francia","Femenino",40,1535,114354.95,1,1,0,54018.93,0
15709459,"Oluchi",698,"España","Femenino",63,8072,0,1,1,1,173576.71,0
15765322,"Connely",755,"Francia","Masculino",23,3646,84284.48,2,1,1,62851.6,0
15747807,"Gallagher",720,"Francia","Femenino",43,1820,137824.03,2,1,0,172557.77,0
15674932,"Cameron",757,"España","Femenino",44,5789,0,2,1,0,177528.92,0
15658577,"Massie",629,"Francia","Femenino",37,7001,99546.25,3,0,1,25136.95,1
15624936,"Yen",631,"Francia","Masculino",35,10571,129205.49,1,1,1,79146.36,0
15606855,"Wang",730,"España","Masculino",26,7466,0,2,1,1,185808.7,0
15806822,"Myers",739,"Francia","Femenino",36,8745,0,2,0,0,133465.57,0
15697997,"Jamieson",602,"Francia","Masculino",33,4008,164704.38,1,0,1,180716.1,1
15742009,"Hsueh",489,"España","Masculino",58,8407,0,2,1,1,191419.32,0
15789484,"Hammond",751,"Alemania","Femenino",36,1066,169831.46,2,1,1,27758.36,0
15678057,"Lombardi",524,"Francia","Masculino",44,10607,118569.03,2,0,0,82117.2,0
15791991,"Udinesi",773,"Francia","Masculino",52,2665,0,1,0,1,144113.42,0
15646161,"Steinhoff",673,"España","Femenino",37,1620,0,2,1,1,183318.79,0
15803633,"T'ien",678,"Francia","Femenino",46,7248,0,2,0,0,82106.19,0
15746708,"Ritchie",589,"Alemania","Masculino",55,3348,119961.48,1,1,0,65156.83,1
15573798,"Yermolayev",448,"Francia","Femenino",36,8473,83947.12,2,1,0,81999.53,0
15725094,"Fang",623,"Francia","Femenino",37,7438,140211.88,1,1,1,93832.33,0
15711635,"Chu",788,"Alemania","Femenino",42,8333,138650.49,2,1,0,64746.07,0
15606115,"P'eng",510,"Francia","Femenino",52,9802,191665.21,1,1,1,131312.56,1
15665180,"Vasiliev",616,"Francia","Femenino",31,9023,136789.14,1,1,0,59346.4,1
15718245,"Pirozzi",730,"Francia","Masculino",34,5615,0,2,1,1,126592.01,0
15692631,"Bogdanova",577,"España","Femenino",44,5341,115557,1,0,1,127506.76,0
15608109,"Greco",710,"Alemania","Masculino",58,7165,170113,2,0,1,10494.64,0
15711977,"Finch",695,"Francia","Masculino",36,8678,161533,1,1,0,100940.91,0
15669490,"Ifeanacho",837,"Alemania","Masculino",37,4979,94001.61,2,1,0,140723.05,0
15658169,"Cook",778,"España","Femenino",47,1450,127299.34,2,1,0,124694.99,0
15706185,"Clements",596,"Alemania","Masculino",47,4005,140187.1,2,1,1,174311.3,0
15631201,"Hill",472,"España","Femenino",28,3113,0,2,1,0,1801.77,0
15628886,"Matlock",677,"España","Masculino",56,4593,123959.97,1,1,1,60590.72,1
15764618,"Tseng",815,"España","Femenino",39,3376,0,1,1,1,85167.88,0
15672374,"Pai",672,"Francia","Masculino",52,3396,170008.84,1,0,0,56407.42,1
15667265,"Cavenagh",729,"Francia","Masculino",39,3977,121404.64,1,1,1,159618.17,0
15723437,"Sal",701,"Francia","Femenino",35,9012,0,2,1,1,65765.22,0
15667085,"Meng",667,"Francia","Masculino",33,5114,0,2,1,1,131834.75,0
15736146,"Afamefula",608,"Alemania","Masculino",28,9085,96679.71,1,1,1,49133.45,0
15729574,"Lu",616,"España","Masculino",71,6841,0,2,1,1,173599.38,0
15604093,"Neitenstein",546,"Francia","Masculino",34,7539,165363.31,2,1,1,25744.13,1
15724858,"Begum",688,"Francia","Femenino",54,3933,0,1,1,0,191212.63,1
15801701,"Robson",653,"España","Masculino",35,6828,0,2,1,1,45956.05,0
15723169,"Williams",640,"Francia","Femenino",31,4785,138857.59,1,1,0,48640.77,0
15764072,"Somerville",759,"Francia","Femenino",31,6613,109848.6,1,1,1,42012.55,0
15759456,"Lupton",609,"España","Masculino",34,5320,140694.78,2,1,0,46266.63,0
15690231,"K'ung",612,"España","Femenino",62,3520,167026.61,2,1,1,192892.05,0
15725068,"Quinn",701,"España","Femenino",21,4667,0,2,1,1,26327.42,0
15676117,"Zinachukwudi",603,"Francia","Masculino",44,9962,0,1,1,0,138328.24,0
15772216,"Henry",738,"Francia","Femenino",67,10594,130652.52,1,0,1,22762.23,0
15576111,"Reagan",734,"Alemania","Masculino",33,9048,121898.58,1,1,0,61829.89,0
15577988,"Skinner",614,"Francia","Femenino",35,7806,0,2,NA,1,3342.62,0
15706021,"Buley",665,"Francia","Femenino",34,1081,96645.54,2,0,0,171413.66,0
15683930,"Ch'iu",593,"Alemania","Femenino",32,2304,134096.53,2,1,0,53931.05,1
15693018,"Ermakova",678,"Alemania","Masculino",23,2575,115563.71,1,1,1,91633.53,0
15687218,"West",674,"Francia","Femenino",27,7037,79144.34,1,0,1,50743.83,0
15802869,"Ball",737,"Alemania","Femenino",45,8415,99169.67,2,1,1,78650.95,0
15626040,"McDonald",793,"España","Masculino",63,5242,0,2,0,1,27166.75,0
15591357,"Cowger",765,"Francia","Masculino",51,3032,123372.3,1,1,1,115429.32,0
15607713,"Kaeppel",850,"España","Femenino",29,2485,0,2,1,1,197996.65,0
15751193,"Nnaemeka",621,"España","Masculino",33,5433,0,2,1,1,40299.23,0
15716041,"Chinomso",622,"España","Masculino",39,5656,0,2,0,1,100862.36,0
15623202,"Maslov",704,"Alemania","Femenino",39,6472,102556.18,2,1,0,171971.25,1
15781989,"Drake-Brockman",733,"Francia","Masculino",42,2257,120094.93,1,1,0,184056.45,0
15756321,"Johnston",612,"España","Femenino",52,9423,144772.69,1,0,0,98302.57,1
15629475,"Clark",656,"Francia","Masculino",41,5535,0,2,1,0,158973.77,0
15787459,"Parkes",745,"España","Masculino",40,3180,88466.82,1,0,0,116331.42,0
15729412,"Holloway",682,"Francia","Masculino",38,3611,107192.38,1,1,1,15669.17,0
15722845,"Meldrum",665,"España","Masculino",29,10340,182781.74,2,1,1,63732.9,0
15590327,"Liao",604,"Alemania","Femenino",42,6781,166031.45,1,1,0,98293.14,0
15575691,"Palerma",689,"Francia","Femenino",58,5064,0,2,0,1,49848.86,0
15576352,"Revell",586,"España","Femenino",57,1583,0,2,0,1,6057.81,0
15653696,"Goliwe",515,"Francia","Femenino",28,3624,0,2,0,0,94141.75,0
15567147,"Ratten",802,"España","Masculino",40,9378,0,2,1,1,81908.09,0
15766064,"Komarova",559,"Francia","Masculino",33,6666,111060.05,2,1,0,110371.84,0
15757001,"Mai",624,"Francia","Femenino",32,3810,79368.87,2,1,1,145471.94,0
15808473,"Ringrose",673,"Francia","Masculino",72,1231,0,2,0,1,111981.19,0
15622305,"Martin",746,"Alemania","Femenino",33,8953,107868.14,2,1,1,146192.4,0
15770498,"Parker",798,"Francia","Femenino",37,2825,111723.08,1,1,1,83478.12,0
15677586,"Romero",587,"Alemania","Femenino",32,5420,125445.04,2,1,1,130514.78,0
15568953,"Alexeieva",477,"Francia","Masculino",27,4771,128554.98,1,1,1,133173.19,0
15649423,"Cooper",580,"Francia","Femenino",35,1709,0,2,0,1,10357.03,0
15723856,"Gonzalez",602,"Francia","Femenino",29,6886,88814.4,2,1,1,62487.97,0
15583073,"Martin",771,"España","Femenino",56,6562,0,1,1,1,25222.6,1
15575119,"Hughes",779,"Francia","Masculino",71,4318,0,2,1,1,146895.36,1
15731246,"Hobler",628,"España","Masculino",40,8776,0,2,1,0,103832.58,0
15713632,"Ham",551,"España","Femenino",48,10286,95679.29,1,0,0,94978.1,0
15569917,"Obijiaku",706,"España","Masculino",30,8555,87609.68,2,0,0,137674.55,1
15698902,"McIntyre",547,"Alemania","Femenino",42,9992,142703.4,1,1,0,86207.49,1
15687688,"Hou",564,"Alemania","Femenino",32,8003,139875.2,2,1,0,15378.23,0
15731751,"Osinachi",437,"Francia","Femenino",26,7649,120923.52,1,0,1,78854.57,0
15611848,"Kwemtochukwu",850,"Alemania","Masculino",32,6467,137714.25,1,0,1,159403.68,0
15787907,"Wang",719,"Alemania","Femenino",42,3350,137227.04,3,1,0,149097.38,1
15700383,"Uvarova",763,"Francia","Femenino",35,4525,115651.6,2,1,1,104706.29,0
15628972,"Nebeolisa",699,"Alemania","Masculino",32,3913,123906.22,3,1,1,127443.82,1
15586870,"Ni",632,"Francia","Masculino",27,3644,193125.85,1,1,1,152665.85,0
15720511,"Byrne",547,"Alemania","Masculino",NA,6349,151191.31,1,1,0,175295.89,1
15794122,"Otutodilinna",713,"Francia","Femenino",59,2801,0,2,1,1,62700.08,0
15792250,"Nnabuife",616,"Alemania","Femenino",45,5980,122793.96,1,1,1,62002.04,0
